elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,87,156.2
1,0.0,14:54,84,155.5
2,0.0,15:19,85,153.5
3,0.0,15:10,87,151.6
4,0.01,14:54,88,151.6
5,0.01,14:54,89,151.6
6,0.01,14:44,91,152.2
7,0.01,14:34,92,152.9
8,0.01,14:25,93,153.5
9,0.01,14:34,93,153.5
10,0.01,14:25,94,153.5
11,0.01,14:25,94,154.2
12,0.01,14:16,94,154.2
13,0.02,14:25,94,154.9
14,0.02,14:16,94,155.5
15,0.02,14:16,94,155.5
16,0.02,14:16,93,156.2
17,0.02,14:25,92,156.8
18,0.02,14:16,92,156.8
19,0.02,17:52,91,158.1
227,0.02,,84,162.1
228,0.02,2438:24,83,161.4
229,0.02,1219:12,84,160.8
230,0.03,838:12,84,160.1
231,0.03,623:46,85,160.1
232,0.03,623:46,87,160.8
233,0.03,12:39,88,160.8
234,0.03,12:53,88,161.4
235,0.03,12:25,88,161.4
236,0.03,13:16,89,162.1
237,0.03,13:08,89,162.1
238,0.04,13:16,89,162.1
239,0.04,13:16,89,162.1
240,0.04,15:04,91,162.1
241,0.04,14:44,91,162.1
242,0.04,14:44,92,162.1
243,0.04,14:54,93,162.1
244,0.04,16:33,93,162.1
245,0.04,16:45,94,162.1
246,0.04,18:22,93,162.1
247,0.04,19:26,93,162.1
248,0.05,21:17,93,162.1
249,0.05,21:59,94,162.1
250,0.05,21:17,95,162.1
251,0.05,20:19,95,162.1
252,0.05,21:17,95,162.1
253,0.05,20:57,99,162.7
254,0.05,23:07,99,163.4
255,0.05,24:50,99,164.0
256,0.05,31:55,100,164.0
257,0.05,35:17,106,164.7
258,0.05,36:14,108,164.7
259,0.05,22:43,107,164.7
260,0.05,19:43,107,164.7
261,0.05,19:09,107,165.4
262,0.06,16:21,105,165.4
263,0.06,14:16,105,165.4
264,0.06,15:35,105,166.0
265,0.06,15:46,105,166.0
266,0.06,12:18,110,166.7
267,0.06,11:58,111,166.7
268,0.07,10:38,110,167.3
269,0.07,10:33,108,167.3
270,0.07,10:00,110,167.3
271,0.07,10:54,111,168.0
272,0.07,11:45,113,168.0
273,0.07,14:34,112,168.0
274,0.07,15:46,113,168.6
275,0.07,17:25,114,168.6
276,0.07,18:53,117,169.3
277,0.07,19:09,117,169.3
278,0.08,18:22,118,169.3
279,0.08,16:45,120,169.9
280,0.08,15:46,119,169.9
281,0.08,13:24,119,169.9
282,0.08,12:46,119,170.6
283,0.08,12:18,119,170.6
284,0.08,11:39,119,171.3
285,0.09,11:33,119,171.3
286,0.09,12:46,119,171.9
287,0.09,12:46,120,171.9
288,0.09,13:58,119,171.9
289,0.09,15:57,119,171.9
290,0.09,17:25,119,171.9
291,0.09,17:11,120,171.9
292,0.09,16:33,120,171.9
293,0.09,17:11,120,171.9
294,0.09,16:33,120,172.6
295,0.1,13:24,120,172.6
296,0.1,13:32,119,173.2
297,0.1,15:24,118,173.2
298,0.1,14:34,118,173.9
299,0.1,14:34,119,174.5
300,0.1,18:22,120,174.5
301,0.1,18:22,120,175.2
302,0.1,15:04,121,175.2
303,0.11,13:58,122,175.2
304,0.11,13:49,121,175.2
305,0.11,14:25,121,175.9
306,0.11,14:34,122,175.9
307,0.11,16:33,122,175.9
308,0.11,16:58,119,175.9
309,0.11,17:25,119,176.5
310,0.11,19:26,120,177.2
311,0.11,17:38,119,177.2
312,0.11,21:59,120,177.8
313,0.11,28:32,122,178.5
314,0.11,41:54,121,179.1
315,0.11,46:14,121,179.8
316,0.11,223:31,121,179.8
317,0.11,74:30,121,180.4
318,0.11,51:34,121,181.1
319,0.12,38:19,122,181.1
320,0.12,31:55,123,181.1
321,0.12,23:31,123,181.1
322,0.12,21:37,122,181.1
323,0.12,20:37,122,181.1
324,0.12,19:09,121,181.1
325,0.12,15:57,121,181.1
326,0.12,14:07,121,181.1
327,0.12,13:49,121,181.1
328,0.12,13:24,123,181.8
329,0.13,12:18,124,182.4
330,0.13,12:11,125,182.4
331,0.13,12:53,125,183.1
332,0.13,13:08,125,183.7
333,0.13,13:24,125,183.7
334,0.13,14:34,124,183.7
335,0.13,16:45,123,183.7
336,0.13,19:26,123,183.7
337,0.13,18:07,123,183.7
338,0.13,21:17,124,183.7
339,0.14,21:17,126,184.4
340,0.14,21:17,127,184.4
341,0.14,23:07,127,183.7
342,0.14,26:49,127,183.7
343,0.14,23:07,126,183.7
344,0.14,23:31,126,183.7
345,0.14,20:19,127,184.4
346,0.14,18:07,128,185.0
347,0.14,18:07,128,185.0
348,0.14,16:21,129,185.7
349,0.14,15:57,129,185.7
350,0.15,15:57,129,185.7
351,0.15,14:07,130,186.4
352,0.15,13:24,129,186.4
353,0.15,13:32,129,187.0
354,0.15,13:08,129,187.0
355,0.15,13:01,128,187.7
356,0.15,14:16,129,187.7
357,0.15,15:04,129,187.7
358,0.15,17:11,127,187.7
359,0.16,18:37,125,188.3
360,0.16,20:37,125,188.3
361,0.16,20:57,123,188.3
362,0.16,22:43,122,188.3
363,0.16,22:43,122,188.3
364,0.16,23:31,122,188.3
365,0.16,24:50,122,188.3
366,0.16,25:47,122,189.0
367,0.16,23:07,122,188.3
368,0.16,21:37,121,188.3
369,0.16,19:26,121,188.3
370,0.16,19:43,120,188.3
371,0.16,18:22,120,189.0
372,0.17,17:52,119,189.0
373,0.17,18:07,119,189.0
374,0.17,20:19,119,189.0
375,0.17,17:52,119,189.6
376,0.17,17:52,119,189.6
377,0.17,17:52,120,190.3
378,0.17,17:38,119,190.3
379,0.17,16:21,117,190.3
380,0.17,15:46,116,190.9
381,0.17,16:09,116,190.9
382,0.18,16:33,117,190.9
383,0.18,15:35,119,190.9
384,0.18,15:46,119,190.9
385,0.18,16:21,119,190.9
386,0.18,15:35,119,190.9
387,0.18,14:34,119,190.9
388,0.18,14:34,120,190.9
