elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,80,170.6
1,0.0,,83,170.6
2,0.0,,83,170.6
3,0.0,,83,170.6
4,0.0,,84,170.6
5,0.0,,90,170.6
6,0.0,,92,171.3
7,0.0,,95,171.3
8,0.0,,98,171.3
9,0.0,60:57,98,171.3
10,0.0,29:48,98,171.3
11,0.0,20:01,99,170.6
12,0.01,15:04,103,170.6
13,0.01,12:04,105,169.9
14,0.01,12:11,106,169.9
15,0.01,12:25,107,169.9
16,0.01,12:25,108,169.9
17,0.01,12:32,108,169.9
18,0.01,12:25,109,169.9
19,0.01,12:18,109,169.9
20,0.02,12:11,110,169.9
21,0.02,12:11,111,169.9
22,0.02,12:04,111,170.6
23,0.02,12:11,111,171.3
24,0.02,12:11,113,171.3
25,0.02,12:11,113,171.3
26,0.02,12:11,113,171.3
27,0.03,12:11,113,171.3
28,0.03,12:11,113,170.6
29,0.03,12:11,113,170.6
30,0.03,12:11,113,170.6
31,0.03,12:04,113,170.6
32,0.03,15:04,114,170.6
33,0.03,20:01,114,169.9
34,0.03,29:48,113,169.9
35,0.03,29:48,115,169.3
36,0.03,35:17,115,168.6
37,0.03,29:48,116,168.6
38,0.04,17:38,115,168.6
39,0.04,14:07,116,168.6
40,0.04,14:44,116,168.6
41,0.04,14:25,117,168.6
42,0.04,13:01,117,168.6
43,0.04,15:57,116,169.3
44,0.04,16:33,115,169.3
45,0.04,16:33,116,169.3
46,0.04,16:33,117,169.3
47,0.05,16:45,116,169.9
48,0.05,15:04,117,169.9
49,0.05,14:25,116,169.9
50,0.05,14:07,117,169.9
51,0.05,14:25,118,169.9
52,0.05,13:32,118,169.9
53,0.05,13:49,120,169.9
54,0.05,14:34,119,169.9
55,0.05,15:24,120,169.3
56,0.06,14:54,120,169.3
57,0.06,16:21,120,169.3
58,0.06,17:25,120,169.3
59,0.06,16:45,120,169.3
60,0.06,15:35,120,169.3
61,0.06,16:33,121,169.3
62,0.06,15:35,121,169.3
63,0.06,14:25,120,169.3
64,0.06,14:34,119,169.3
65,0.07,15:57,119,169.3
66,0.07,15:46,117,169.3
67,0.07,16:21,117,169.3
68,0.07,16:45,118,169.9
69,0.07,16:58,118,169.9
70,0.07,16:21,118,169.9
71,0.07,15:24,118,169.3
72,0.07,14:25,118,169.3
73,0.07,14:25,118,169.3
74,0.08,13:49,115,169.3
75,0.08,12:39,114,169.3
76,0.08,12:46,115,169.3
77,0.08,13:24,116,169.3
78,0.08,14:07,117,169.3
79,0.08,14:25,117,169.3
80,0.08,15:35,118,169.3
81,0.08,15:35,119,169.3
82,0.08,16:09,121,169.3
83,0.09,15:14,122,169.3
84,0.09,14:54,122,169.3
85,0.09,13:49,121,169.3
86,0.09,13:49,122,169.3
87,0.09,12:18,122,169.3
88,0.09,12:32,122,169.3
89,0.09,12:25,122,169.3
90,0.09,13:16,123,169.3
91,0.1,12:39,123,169.3
92,0.1,13:16,122,168.6
93,0.1,13:24,121,168.6
94,0.1,13:41,121,169.3
95,0.1,13:01,121,169.3
96,0.1,13:08,122,169.3
97,0.1,13:32,121,169.3
98,0.1,12:53,122,169.3
99,0.11,12:18,122,169.3
100,0.11,13:16,123,169.3
101,0.11,14:07,124,169.3
102,0.11,13:49,124,169.3
103,0.11,13:32,125,168.6
104,0.11,13:41,125,168.6
105,0.11,13:16,125,168.6
106,0.12,12:39,125,168.6
107,0.12,12:25,126,168.6
108,0.12,12:25,126,168.6
109,0.12,13:24,127,168.6
110,0.12,13:08,126,168.6
111,0.12,13:01,127,168.6
112,0.12,13:49,127,168.0
113,0.12,14:34,127,168.0
114,0.12,13:24,127,167.3
115,0.13,13:24,127,166.7
116,0.13,14:16,127,166.7
117,0.13,14:16,128,166.7
118,0.13,14:16,127,166.0
119,0.13,14:54,127,166.0
120,0.13,15:35,126,166.0
121,0.13,15:46,126,166.0
122,0.13,14:44,127,166.0
123,0.14,14:16,127,166.0
124,0.14,13:58,127,166.0
125,0.14,13:24,127,166.0
126,0.14,12:25,127,165.4
127,0.14,13:01,129,165.4
128,0.14,14:25,129,165.4
129,0.14,15:24,129,165.4
130,0.14,14:54,129,165.4
131,0.14,15:14,129,165.4
132,0.15,15:04,129,165.4
133,0.15,14:07,129,165.4
134,0.15,13:16,129,165.4
135,0.15,13:32,128,164.7
136,0.15,13:16,128,164.7
137,0.15,12:18,129,164.7
138,0.15,11:45,129,164.7
139,0.16,11:39,128,164.7
140,0.16,12:11,129,164.7
141,0.16,12:25,129,164.7
142,0.16,13:01,130,164.7
143,0.16,13:16,130,164.7
144,0.16,14:07,130,164.7
145,0.16,12:39,130,164.7
146,0.16,12:32,130,164.7
147,0.17,13:01,130,164.7
148,0.17,13:41,130,164.7
149,0.17,13:01,129,165.4
150,0.17,14:54,131,165.4
151,0.17,15:57,131,165.4
152,0.17,15:57,131,166.0
153,0.17,14:34,129,166.0
154,0.17,14:25,130,165.4
155,0.17,12:53,129,166.0
156,0.18,12:53,128,166.0
157,0.18,12:46,127,166.0
158,0.18,12:46,127,166.0
159,0.18,12:25,126,166.7
160,0.18,12:18,125,166.7
161,0.18,11:58,125,166.7
162,0.18,11:39,124,166.7
163,0.19,12:04,125,166.7
164,0.19,13:16,127,166.7
165,0.19,14:07,126,166.7
166,0.19,14:25,125,167.3
167,0.19,14:44,125,167.3
168,0.19,14:34,126,167.3
169,0.19,13:41,126,167.3
170,0.19,13:41,127,167.3
171,0.19,13:24,126,167.3
172,0.2,13:58,127,167.3
173,0.2,14:07,129,167.3
174,0.2,14:07,128,168.0
