elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,88,122.7
1,0.0,,88,122.7
2,0.0,,88,122.7
3,0.0,812:48,87,122.7
4,0.0,536:26,89,122.7
5,0.0,447:02,87,122.7
6,0.0,335:16,85,122.7
7,0.0,335:16,86,122.7
8,0.0,103:09,87,122.7
9,0.0,67:03,88,122.7
10,0.0,51:34,88,122.7
11,0.0,47:53,88,122.7
12,0.0,47:53,88,122.7
13,0.0,74:30,89,122.7
14,0.0,78:53,90,122.7
15,0.0,60:57,94,122.0
16,0.0,32:42,100,122.0
17,0.01,19:43,103,122.0
18,0.01,14:34,108,122.0
19,0.01,12:39,110,122.0
20,0.01,11:33,111,122.0
21,0.01,12:04,112,122.0
22,0.01,12:53,112,122.7
23,0.01,13:01,112,122.7
24,0.02,13:01,112,122.7
25,0.02,12:53,113,122.0
26,0.02,12:04,114,122.0
27,0.02,12:04,114,122.0
28,0.02,12:18,116,122.0
29,0.02,12:46,116,122.0
30,0.02,13:01,116,122.7
31,0.02,13:16,116,122.7
32,0.03,12:39,117,122.7
33,0.03,11:58,118,122.7
34,0.03,11:58,119,122.7
35,0.03,11:58,120,122.7
36,0.03,12:11,121,123.4
37,0.03,12:53,121,124.0
38,0.03,14:25,121,124.0
39,0.03,14:16,122,124.7
40,0.04,14:25,123,124.7
41,0.04,14:07,124,124.7
42,0.04,13:58,125,124.7
43,0.04,14:07,126,124.0
44,0.04,14:16,126,124.0
45,0.04,14:25,126,124.0
46,0.04,14:44,128,124.7
47,0.04,14:07,128,124.7
48,0.05,12:46,129,125.3
49,0.05,11:33,130,125.3
50,0.05,11:21,130,126.0
51,0.05,11:16,132,126.0
52,0.05,11:33,132,125.3
53,0.05,11:52,133,125.3
54,0.05,13:01,134,125.3
55,0.06,12:53,135,126.0
56,0.06,12:46,137,126.0
57,0.06,12:18,139,126.0
58,0.06,11:52,139,126.6
59,0.06,11:52,139,126.6
60,0.06,11:39,140,126.6
61,0.06,12:04,140,126.6
62,0.07,12:39,140,126.6
63,0.07,13:49,139,126.6
64,0.07,13:16,139,126.6
65,0.07,14:16,139,126.6
66,0.07,14:07,140,126.6
67,0.07,13:32,140,126.6
68,0.07,12:32,140,126.6
69,0.07,12:53,139,126.6
70,0.08,12:46,139,126.6
71,0.08,12:39,140,126.6
72,0.08,13:58,140,126.0
73,0.08,15:24,141,126.6
74,0.08,16:09,141,126.0
75,0.08,16:58,142,126.0
76,0.08,18:53,142,126.0
77,0.08,18:22,144,126.0
78,0.08,16:09,144,126.0
79,0.08,15:14,144,126.0
80,0.09,14:16,144,126.0
81,0.09,13:41,144,126.0
82,0.09,13:49,144,126.6
83,0.09,14:44,144,126.6
84,0.09,15:14,145,126.6
85,0.09,16:58,144,126.6
86,0.09,15:46,144,126.6
87,0.09,15:14,144,126.6
88,0.09,15:04,144,127.3
89,0.1,15:14,145,127.3
90,0.1,13:58,145,127.3
91,0.1,14:07,145,127.3
92,0.1,13:32,145,127.3
93,0.1,12:53,145,127.3
94,0.1,11:21,146,127.3
95,0.1,11:16,146,127.3
96,0.11,11:16,146,127.3
97,0.11,11:16,147,127.3
98,0.11,11:52,147,126.6
99,0.11,12:39,147,126.6
100,0.11,12:18,147,126.6
101,0.11,11:33,147,126.6
102,0.11,12:11,147,126.6
103,0.11,12:11,147,127.3
104,0.12,12:39,148,126.6
105,0.12,13:24,147,126.6
106,0.12,15:14,147,126.6
107,0.12,15:35,148,126.6
108,0.12,16:45,148,126.6
109,0.12,16:45,148,126.6
110,0.12,17:52,149,126.6
111,0.12,16:45,149,126.0
112,0.12,14:54,149,126.0
113,0.13,13:58,149,126.0
114,0.13,13:08,148,126.0
115,0.13,11:52,149,126.0
116,0.13,12:46,149,126.0
117,0.13,14:16,149,126.0
118,0.13,14:25,149,126.0
119,0.13,14:34,149,126.0
120,0.13,14:07,149,126.0
121,0.14,12:46,148,126.0
122,0.14,12:39,149,126.0
123,0.14,12:25,149,126.0
124,0.14,13:24,149,126.0
125,0.14,13:58,150,126.0
126,0.14,14:34,149,126.0
127,0.14,13:58,149,126.6
128,0.14,14:16,149,126.6
129,0.15,13:01,149,126.6
130,0.15,13:32,149,126.6
131,0.15,13:08,149,126.6
132,0.15,12:25,149,126.6
133,0.15,12:25,150,127.3
134,0.15,13:24,151,127.3
135,0.15,13:16,150,127.3
136,0.15,14:16,150,127.3
