elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,100,172.6
1,0.0,14:07,95,172.6
2,0.0,13:45,96,172.6
3,0.0,12:58,97,173.2
4,0.01,13:14,99,173.2
5,0.01,12:53,101,173.9
6,0.01,12:11,102,173.9
7,0.01,12:11,105,173.9
8,0.01,12:25,106,173.2
9,0.01,11:52,108,172.6
10,0.01,12:39,109,171.9
11,0.01,12:46,110,171.9
12,0.02,12:18,111,171.9
13,0.02,12:25,117,171.9
14,0.02,13:08,118,172.6
15,0.02,12:39,119,172.6
16,0.02,13:01,119,172.6
17,0.02,13:24,120,172.6
18,0.02,13:24,121,172.6
19,0.02,14:07,122,172.6
20,0.03,13:49,122,172.6
21,0.03,13:24,122,171.9
22,0.03,13:16,123,171.9
23,0.03,12:39,123,171.9
24,0.03,11:45,124,171.9
25,0.03,12:04,124,171.9
26,0.03,12:18,125,172.6
27,0.04,12:32,126,171.9
28,0.04,13:41,127,171.9
29,0.04,13:58,127,171.9
30,0.04,13:32,127,171.3
31,0.04,13:24,128,171.3
32,0.04,13:16,128,171.9
33,0.04,12:32,128,171.9
34,0.04,12:04,128,171.3
35,0.05,12:11,127,171.9
36,0.05,12:04,128,171.9
37,0.05,11:52,128,171.9
38,0.05,11:52,127,171.9
39,0.05,11:58,128,171.9
40,0.05,11:52,128,171.9
41,0.05,11:52,129,171.9
42,0.06,11:45,130,171.9
43,0.06,12:04,130,171.9
44,0.06,12:53,130,171.9
45,0.06,13:01,130,171.9
46,0.06,13:58,130,171.9
47,0.06,14:25,130,171.9
48,0.06,15:04,130,171.9
49,0.06,14:16,130,171.9
50,0.06,14:25,129,171.9
51,0.07,13:41,129,171.9
52,0.07,14:07,129,171.3
53,0.07,13:58,130,170.6
54,0.07,13:58,131,170.6
55,0.07,13:32,131,169.9
56,0.07,13:41,132,169.3
57,0.07,13:32,132,169.3
58,0.07,13:24,133,169.3
59,0.08,13:08,133,169.3
60,0.08,12:46,133,169.3
61,0.08,12:39,133,169.9
62,0.08,12:25,133,170.6
63,0.08,11:52,133,171.3
64,0.08,11:52,132,171.9
65,0.08,11:58,132,171.9
66,0.09,11:45,132,171.9
67,0.09,11:33,133,171.9
68,0.09,11:27,133,171.3
69,0.09,11:21,133,171.3
70,0.09,11:45,132,171.3
71,0.09,12:18,132,171.3
72,0.09,12:18,132,171.9
73,0.1,12:04,132,171.9
74,0.1,12:25,132,172.6
75,0.1,12:46,132,172.6
76,0.1,12:46,134,173.2
77,0.1,12:39,134,173.2
78,0.1,13:01,135,173.2
79,0.1,12:32,135,172.6
80,0.1,12:11,135,172.6
81,0.11,11:33,134,171.9
82,0.11,11:27,134,171.9
83,0.11,11:10,134,171.9
84,0.11,10:54,134,171.9
85,0.11,10:38,134,171.9
86,0.11,11:05,134,171.9
87,0.12,11:16,135,171.9
88,0.12,11:33,135,171.9
89,0.12,12:25,135,171.9
90,0.12,12:39,135,171.3
91,0.12,12:32,136,171.3
92,0.12,12:46,136,171.3
93,0.12,12:32,137,170.6
94,0.12,12:32,137,170.6
95,0.13,12:53,137,170.6
96,0.13,13:01,137,170.6
97,0.13,13:16,137,170.6
98,0.13,13:49,137,170.6
99,0.13,13:58,137,170.6
100,0.13,13:41,137,170.6
101,0.13,14:25,137,169.9
102,0.13,14:25,137,169.9
103,0.13,14:54,136,169.3
104,0.14,15:24,136,169.3
105,0.14,13:58,135,169.3
106,0.14,12:53,136,168.6
107,0.14,12:46,135,168.6
108,0.14,11:45,136,168.6
109,0.14,10:59,136,168.6
110,0.14,11:52,136,168.6
111,0.15,12:18,136,168.6
112,0.15,12:32,136,168.6
113,0.15,13:24,136,168.6
114,0.15,13:41,136,168.6
115,0.15,13:41,136,168.6
116,0.15,13:41,136,168.6
117,0.15,12:53,136,168.6
118,0.15,12:53,135,168.0
119,0.16,12:53,135,168.0
120,0.16,12:25,135,168.6
121,0.16,12:04,134,168.6
122,0.16,13:01,134,168.6
123,0.16,13:16,133,168.6
124,0.16,13:32,134,168.6
125,0.16,13:58,135,168.6
126,0.17,13:32,135,168.6
127,0.17,13:16,136,168.6
128,0.17,13:08,136,168.6
129,0.17,13:24,136,168.6
130,0.17,13:32,135,168.6
131,0.17,14:16,135,168.6
132,0.17,13:24,134,168.6
133,0.17,13:32,134,168.6
134,0.17,13:58,134,168.6
135,0.18,13:49,133,168.6
136,0.18,13:32,133,168.6
137,0.18,14:34,132,168.6
138,0.18,15:14,131,168.0
139,0.18,14:54,130,168.0
140,0.18,14:44,130,168.6
141,0.18,15:35,130,168.6
142,0.18,13:32,131,169.3
143,0.19,13:01,130,169.9
144,0.19,13:01,129,169.9
145,0.19,13:32,129,169.9
146,0.19,13:08,129,169.9
147,0.19,15:57,128,169.3
148,0.19,15:04,128,169.3
149,0.19,13:08,128,169.3
150,0.19,13:41,129,169.3
151,0.19,14:07,128,169.3
152,0.2,12:53,128,169.3
