elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,92,124.7
1,0.0,,82,124.7
2,0.0,,83,124.7
3,0.0,,83,124.7
4,0.0,44:42,84,124.0
5,0.0,27:56,87,124.0
6,0.0,18:22,88,124.0
7,0.01,13:49,88,123.4
8,0.01,11:05,89,122.7
9,0.01,10:59,90,122.7
10,0.01,10:59,91,122.0
11,0.01,10:59,92,121.4
12,0.01,10:54,93,121.4
13,0.02,10:48,93,121.4
14,0.02,10:48,84,120.7
15,0.02,10:43,84,120.7
16,0.02,10:43,84,120.1
17,0.02,10:48,84,120.1
18,0.02,10:48,84,119.4
19,0.02,10:43,84,119.4
20,0.03,10:43,84,119.4
21,0.03,10:43,87,119.4
22,0.03,10:33,89,119.4
23,0.03,10:28,89,119.4
24,0.03,10:33,89,119.4
25,0.03,10:28,89,118.8
26,0.04,10:23,92,118.8
27,0.04,10:23,96,118.8
28,0.04,10:18,97,118.1
29,0.04,10:09,98,118.1
30,0.04,10:05,100,118.1
31,0.04,9:56,101,117.5
32,0.05,9:47,103,117.5
33,0.05,9:47,105,117.5
34,0.05,9:43,106,117.5
35,0.05,9:43,106,117.5
36,0.05,9:47,107,117.5
37,0.05,9:51,107,116.8
38,0.06,9:51,108,117.5
39,0.06,9:56,109,117.5
40,0.06,9:56,109,117.5
41,0.06,9:56,109,117.5
42,0.06,9:56,110,118.1
43,0.06,9:56,111,118.1
44,0.07,9:56,111,118.1
45,0.07,9:56,110,118.8
46,0.07,10:00,108,118.8
47,0.07,10:00,108,118.8
48,0.07,10:05,107,118.8
49,0.07,10:05,107,118.8
50,0.08,10:09,108,118.8
51,0.08,10:05,109,118.8
52,0.08,10:05,115,118.8
53,0.08,10:05,116,118.8
54,0.08,10:05,118,118.8
55,0.08,12:32,118,119.4
56,0.08,16:45,118,120.1
57,0.08,25:18,119,120.1
58,0.08,22:21,120,120.1
59,0.09,23:31,120,120.1
60,0.09,17:11,121,120.1
61,0.09,13:24,121,120.1
62,0.09,11:39,122,120.1
63,0.09,12:04,122,120.1
64,0.09,11:52,124,120.1
65,0.09,11:33,124,120.1
66,0.1,11:58,125,120.1
67,0.1,11:27,125,120.1
68,0.1,12:39,126,119.4
69,0.1,13:58,125,119.4
70,0.1,15:04,125,119.4
71,0.1,15:14,125,119.4
72,0.1,15:04,124,119.4
73,0.1,15:04,125,118.8
74,0.1,14:25,124,118.8
75,0.11,13:58,123,118.8
76,0.11,13:32,122,118.8
77,0.11,13:32,122,118.8
78,0.11,13:16,121,118.1
79,0.11,13:24,121,118.1
80,0.11,13:08,122,118.1
81,0.11,12:53,122,117.5
82,0.11,13:08,122,117.5
83,0.12,13:41,122,117.5
84,0.12,13:24,121,117.5
85,0.12,13:49,120,117.5
86,0.12,13:58,120,117.5
87,0.12,13:24,120,118.1
88,0.12,12:39,121,118.1
89,0.12,12:32,121,118.1
90,0.13,12:18,121,118.1
91,0.13,12:53,120,118.1
92,0.13,13:58,120,118.1
93,0.13,14:44,120,117.5
94,0.13,15:14,120,117.5
95,0.13,15:46,120,116.8
96,0.13,15:04,120,116.8
97,0.13,14:34,121,116.8
98,0.13,14:25,122,116.8
99,0.14,14:34,123,116.8
100,0.14,14:44,123,116.8
101,0.14,14:44,123,116.8
102,0.14,14:34,123,116.8
103,0.14,14:25,122,116.8
104,0.14,14:16,122,116.8
105,0.14,13:24,122,116.8
106,0.14,13:01,121,116.1
107,0.14,13:08,121,116.1
108,0.15,13:08,122,116.1
109,0.15,13:16,122,115.5
110,0.15,14:07,122,115.5
111,0.15,14:07,122,115.5
112,0.15,13:49,120,114.8
113,0.15,13:49,120,114.8
114,0.15,13:41,119,114.8
115,0.15,12:46,119,114.2
116,0.16,13:32,120,114.2
117,0.16,14:07,120,114.2
118,0.16,14:44,120,114.2
119,0.16,14:54,120,114.8
120,0.16,15:14,119,114.8
121,0.16,14:16,119,114.8
122,0.16,13:24,120,114.8
123,0.16,13:01,120,114.8
124,0.17,12:32,119,114.8
125,0.17,12:46,119,114.8
126,0.17,13:01,120,114.8
127,0.17,13:24,120,114.8
128,0.17,13:24,120,114.8
129,0.17,14:34,119,114.8
130,0.17,15:24,118,114.8
131,0.17,16:09,117,114.8
132,0.17,16:33,116,115.5
133,0.18,15:35,116,115.5
134,0.18,14:54,115,116.1
135,0.18,14:07,114,116.1
136,0.18,13:58,114,115.5
137,0.18,13:32,115,114.8
138,0.18,14:25,118,114.8
139,0.18,14:44,119,114.8
140,0.18,16:09,120,114.8
141,0.18,15:24,119,115.5
142,0.19,15:46,118,115.5
143,0.19,15:57,118,116.1
144,0.19,15:04,118,116.1
145,0.19,13:58,118,116.1
146,0.19,14:44,118,115.5
147,0.19,15:04,119,115.5
148,0.19,14:34,119,115.5
149,0.19,14:44,118,115.5
150,0.19,15:04,118,115.5
151,0.2,15:14,120,115.5
152,0.2,15:14,121,115.5
153,0.2,15:14,120,116.1
154,0.2,15:04,120,116.1
155,0.2,14:25,119,116.1
156,0.2,13:41,118,116.1
157,0.2,13:16,118,115.5
158,0.2,13:58,118,115.5
159,0.2,14:25,118,114.8
160,0.21,14:34,118,114.8
161,0.21,14:54,118,114.8
162,0.21,14:44,119,114.8
163,0.21,13:49,120,114.8
164,0.21,13:41,120,114.8
165,0.21,14:07,119,114.2
166,0.21,14:07,119,114.2
167,0.21,13:49,119,114.2
168,0.22,13:49,118,114.2
169,0.22,14:07,117,114.2
170,0.22,14:16,117,114.2
171,0.22,14:34,115,114.2
172,0.22,15:14,115,114.2
173,0.22,16:21,115,113.5
174,0.22,15:57,116,113.5
175,0.22,15:46,117,113.5
176,0.22,15:04,117,113.5
177,0.23,14:34,117,113.5
178,0.23,13:16,118,113.5
179,0.23,13:08,119,113.5
180,0.23,12:53,120,113.5
181,0.23,13:08,120,114.2
182,0.23,12:53,121,114.2
183,0.23,13:24,120,114.8
184,0.23,13:49,119,114.8
185,0.24,14:16,118,115.5
186,0.24,13:41,117,115.5
187,0.24,14:34,117,115.5
188,0.24,13:58,117,115.5
189,0.24,13:32,117,115.5
190,0.24,13:24,118,115.5
191,0.24,13:58,119,115.5
192,0.24,13:49,120,115.5
193,0.25,14:25,119,115.5
194,0.25,14:44,119,115.5
195,0.25,14:34,120,115.5
196,0.25,15:04,120,114.8
197,0.25,15:14,120,114.8
198,0.25,15:04,120,114.2
199,0.25,14:44,119,113.5
200,0.25,14:25,118,113.5
201,0.25,14:25,118,112.9
202,0.26,14:16,118,112.2
203,0.26,15:14,118,112.2
204,0.26,16:45,118,112.2
205,0.26,16:58,118,112.2
206,0.26,16:21,118,112.2
207,0.26,15:14,118,112.2
208,0.26,14:44,118,112.2
209,0.26,13:32,117,112.2
210,0.26,13:24,117,111.5
211,0.27,13:32,117,111.5
212,0.27,14:44,116,111.5
213,0.27,13:58,116,111.5
214,0.27,14:25,116,110.9
215,0.27,14:25,116,110.9
216,0.27,13:41,116,110.9
217,0.27,12:39,117,110.2
218,0.27,12:39,117,110.2
219,0.28,11:39,120,110.2
220,0.28,11:21,119,110.2
221,0.28,12:18,119,110.2
222,0.28,13:16,118,110.2
223,0.28,15:46,118,110.2
224,0.28,21:59,118,110.2
225,0.28,27:22,119,110.2
226,0.28,24:23,118,110.2
227,0.28,22:21,118,110.2
228,0.28,17:52,118,110.2
229,0.29,14:07,119,110.9
230,0.29,11:58,119,110.9
231,0.29,11:33,117,110.9
232,0.29,11:21,118,110.2
233,0.29,11:16,118,110.2
234,0.29,11:39,119,110.2
235,0.29,11:58,119,109.6
236,0.3,12:18,120,109.6
237,0.3,12:46,122,109.6
238,0.3,12:53,123,110.2
239,0.3,12:39,124,110.2
240,0.3,13:08,124,110.2
241,0.3,13:32,124,110.2
242,0.3,13:16,123,110.2
243,0.3,13:01,123,109.6
244,0.31,13:08,123,108.9
245,0.31,13:41,123,108.9
246,0.31,14:07,123,108.9
247,0.31,13:58,123,108.9
248,0.31,14:16,123,108.3
249,0.31,14:25,123,108.9
250,0.31,13:24,123,109.6
251,0.31,12:25,123,109.6
252,0.32,12:53,123,110.2
253,0.32,12:53,123,110.2
254,0.32,12:53,123,109.6
255,0.32,13:49,124,109.6
256,0.32,13:49,125,108.9
257,0.32,13:49,125,108.9
258,0.32,14:07,125,108.9
259,0.32,13:24,125,109.6
260,0.33,13:32,126,108.9
261,0.33,13:41,126,108.9
262,0.33,13:32,126,108.3
263,0.33,13:24,126,108.3
264,0.33,13:32,125,107.6
265,0.33,13:08,125,107.6
266,0.33,13:49,123,107.6
267,0.33,14:16,123,107.6
268,0.33,15:35,123,107.6
269,0.34,17:38,123,107.0
270,0.34,17:38,124,107.0
271,0.34,17:11,124,107.0
272,0.34,16:33,123,107.0
273,0.34,15:46,122,106.3
274,0.34,13:58,121,106.3
275,0.34,13:49,122,106.3
276,0.34,13:32,120,106.3
277,0.35,13:08,120,105.6
278,0.35,12:32,121,105.6
279,0.35,13:32,121,105.6
280,0.35,12:53,122,105.6
281,0.35,13:01,122,105.6
282,0.35,13:16,122,105.6
283,0.35,13:08,121,105.6
284,0.35,12:11,121,105.6
285,0.36,13:08,121,105.6
286,0.36,13:16,121,105.6
287,0.36,13:24,121,105.6
288,0.36,13:49,122,105.6
289,0.36,14:16,123,105.6
290,0.36,14:25,124,105.6
291,0.36,14:07,124,105.6
292,0.36,13:49,124,105.6
293,0.36,13:16,123,105.6
294,0.37,13:24,123,105.6
295,0.37,12:39,122,105.0
296,0.37,12:53,122,105.0
297,0.37,13:32,122,105.0
298,0.37,13:58,122,104.3
299,0.37,14:07,122,104.3
300,0.37,14:34,122,104.3
301,0.37,13:58,122,103.7
302,0.38,13:16,123,103.7
303,0.38,13:32,124,103.7
304,0.38,13:16,125,103.7
305,0.38,12:46,125,103.7
306,0.38,12:53,126,104.3
307,0.38,12:39,126,104.3
308,0.38,12:11,126,105.0
309,0.39,12:04,127,105.0
310,0.39,12:46,127,105.6
311,0.39,13:08,127,105.6
312,0.39,13:24,126,105.0
313,0.39,14:07,126,105.0
314,0.39,14:34,127,105.0
315,0.39,13:58,127,105.0
316,0.39,13:58,127,105.0
317,0.39,14:07,128,105.0
318,0.4,13:16,129,105.0
319,0.4,12:53,131,104.3
320,0.4,12:39,131,104.3
321,0.4,11:58,131,104.3
322,0.4,11:45,132,104.3
323,0.4,12:25,131,104.3
324,0.4,12:46,131,104.3
325,0.41,13:08,131,104.3
326,0.41,13:58,132,104.3
327,0.41,13:49,132,104.3
328,0.41,13:01,133,104.3
329,0.41,13:08,133,104.3
330,0.41,12:32,134,103.7
331,0.41,12:18,134,103.7
332,0.41,12:53,135,103.0
333,0.42,13:24,135,103.0
334,0.42,13:08,136,103.0
335,0.42,13:49,136,103.0
336,0.42,14:07,138,103.0
337,0.42,13:24,139,103.0
338,0.42,13:58,140,103.0
339,0.42,13:32,139,103.0
340,0.42,12:39,139,103.7
341,0.43,12:25,138,103.7
342,0.43,12:46,138,103.7
343,0.43,11:45,138,103.7
344,0.43,11:39,137,103.7
345,0.43,12:39,136,103.7
346,0.43,12:53,135,103.0
347,0.43,12:53,135,103.0
348,0.43,13:41,135,102.4
349,0.44,14:25,135,102.4
350,0.44,13:58,134,102.4
351,0.44,13:58,135,103.0
352,0.44,14:16,135,103.0
353,0.44,13:24,134,103.0
354,0.44,13:08,134,103.0
