elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,89,126.0
1,0.0,14:54,88,126.0
2,0.0,14:54,87,126.0
3,0.0,22:21,87,126.0
4,0.0,29:48,88,126.0
5,0.0,37:15,89,126.0
6,0.0,74:30,90,126.0
7,0.0,,92,126.0
8,0.0,,94,126.0
9,0.0,,95,126.6
10,0.0,,97,126.6
11,0.0,47:53,99,126.6
12,0.01,28:32,101,126.6
13,0.01,22:43,102,126.6
14,0.01,14:16,104,127.3
15,0.01,12:04,108,127.3
16,0.01,13:08,109,127.3
17,0.01,12:32,110,127.3
18,0.01,11:21,111,127.3
19,0.02,13:08,112,126.6
20,0.02,12:25,112,126.6
21,0.02,11:52,112,126.6
22,0.02,11:45,113,126.6
23,0.02,11:16,113,126.6
24,0.02,11:10,114,126.6
25,0.02,11:27,115,126.6
26,0.03,11:33,115,126.6
27,0.03,11:39,116,126.6
28,0.03,12:11,118,126.6
29,0.03,11:39,119,126.6
30,0.03,11:05,120,126.6
31,0.03,11:16,121,126.6
32,0.03,11:39,121,126.6
33,0.04,11:45,121,126.6
34,0.04,12:32,120,126.6
35,0.04,13:32,118,126.6
36,0.04,13:24,114,127.3
37,0.04,12:53,111,127.3
38,0.04,13:49,110,127.3
39,0.04,14:34,111,127.3
40,0.04,16:58,112,126.6
41,0.04,17:11,106,126.6
42,0.04,18:37,105,126.6
43,0.05,18:22,107,127.3
44,0.05,18:22,107,127.3
45,0.05,15:35,107,127.3
46,0.05,16:09,107,127.3
47,0.05,15:57,107,127.3
48,0.05,15:46,107,127.3
49,0.05,14:54,108,127.3
50,0.05,14:25,110,127.3
51,0.06,13:49,108,127.3
52,0.06,13:16,109,127.3
53,0.06,12:46,109,127.3
54,0.06,12:32,109,127.3
55,0.06,12:25,110,128.0
56,0.06,12:25,113,128.0
57,0.06,12:39,116,128.0
58,0.06,13:01,117,128.0
59,0.07,13:01,119,128.0
60,0.07,13:58,120,128.6
61,0.07,14:07,120,128.6
62,0.07,14:34,120,128.6
63,0.07,14:34,121,128.0
64,0.07,15:24,121,128.0
65,0.07,14:44,123,128.0
66,0.07,14:16,123,128.0
67,0.07,13:49,124,128.0
68,0.08,13:32,125,128.0
69,0.08,12:39,127,128.0
70,0.08,12:39,128,128.0
71,0.08,13:16,129,128.0
72,0.08,13:41,130,128.0
73,0.08,13:24,130,128.0
74,0.08,13:32,132,128.0
75,0.08,13:24,132,128.0
76,0.09,12:53,133,128.6
77,0.09,12:46,134,128.6
78,0.09,13:32,134,128.6
79,0.09,14:07,133,128.6
80,0.09,14:07,133,128.6
81,0.09,14:54,131,128.6
82,0.09,13:58,132,128.6
83,0.09,15:24,131,128.6
84,0.1,15:04,131,128.6
85,0.1,14:44,130,128.6
86,0.1,14:25,130,128.6
87,0.1,14:44,130,128.6
88,0.1,13:08,129,128.6
89,0.1,13:16,131,128.6
90,0.1,13:49,131,129.3
91,0.1,14:07,132,129.3
92,0.1,14:54,131,129.3
93,0.11,15:35,130,129.3
94,0.11,17:25,129,129.3
95,0.11,18:37,129,129.3
96,0.11,18:07,129,129.3
97,0.11,17:52,129,129.3
98,0.11,17:11,129,129.3
99,0.11,15:14,129,129.3
100,0.11,14:44,129,129.3
101,0.11,15:14,129,128.6
102,0.11,15:24,129,128.6
103,0.12,15:57,129,128.0
104,0.12,16:33,130,128.0
105,0.12,16:21,131,128.6
106,0.12,15:35,131,128.6
107,0.12,15:35,130,128.6
108,0.12,14:16,130,128.6
109,0.12,13:24,129,128.6
110,0.12,13:24,129,128.0
111,0.12,13:49,129,128.0
112,0.13,13:32,129,128.6
113,0.13,14:07,129,128.6
114,0.13,14:44,129,128.6
115,0.13,14:25,130,128.6
116,0.13,14:16,129,128.6
117,0.13,14:07,129,128.6
118,0.13,13:49,129,128.6
119,0.13,13:41,130,128.6
120,0.14,14:16,130,128.6
121,0.14,14:07,129,128.6
122,0.14,14:07,130,128.6
123,0.14,14:25,130,128.6
124,0.14,14:16,130,128.6
125,0.14,13:32,131,129.3
126,0.14,13:58,131,129.3
127,0.14,14:25,132,129.3
128,0.15,14:07,132,129.3
129,0.15,14:07,133,129.3
130,0.15,14:16,133,129.3
131,0.15,13:49,132,129.3
132,0.15,13:58,132,129.3
133,0.15,14:16,132,129.3
134,0.15,14:16,132,129.3
135,0.15,13:49,132,129.3
136,0.15,14:16,132,129.9
137,0.16,14:07,133,129.9
138,0.16,13:32,134,129.9
139,0.16,13:32,134,129.9
140,0.16,13:32,134,130.6
141,0.16,12:53,134,130.6
142,0.16,12:11,135,130.6
143,0.16,12:32,136,130.6
144,0.16,12:53,135,130.6
145,0.17,13:24,135,129.9
146,0.17,13:58,135,129.9
147,0.17,14:54,134,129.3
148,0.17,15:24,135,129.3
149,0.17,15:14,135,129.3
150,0.17,14:54,134,129.3
151,0.17,14:34,133,129.3
152,0.17,14:34,132,129.3
153,0.17,14:16,132,129.3
154,0.18,13:49,132,129.3
155,0.18,13:58,132,129.3
156,0.18,13:58,130,129.3
157,0.18,13:16,130,129.3
158,0.18,13:41,130,129.3
159,0.18,13:58,130,129.3
160,0.18,14:07,130,129.3
161,0.18,14:16,131,129.3
162,0.19,15:35,132,129.3
163,0.19,14:34,133,128.6
164,0.19,13:49,133,128.6
165,0.19,13:49,133,128.6
166,0.19,13:49,134,128.6
167,0.19,13:32,133,128.6
168,0.19,14:25,133,129.3
169,0.19,16:45,134,129.3
170,0.19,17:11,133,129.3
171,0.2,17:11,133,129.3
172,0.2,16:45,132,129.9
173,0.2,15:24,133,129.9
174,0.2,14:34,134,129.9
175,0.2,13:58,134,129.9
176,0.2,13:24,134,129.9
177,0.2,12:32,133,129.9
178,0.2,12:39,133,129.9
179,0.21,12:11,134,129.9
180,0.21,11:52,135,129.9
181,0.21,12:11,135,130.6
182,0.21,12:32,135,130.6
183,0.21,12:18,136,130.6
184,0.21,12:04,137,129.9
185,0.21,12:18,137,130.6
186,0.22,12:11,137,130.6
187,0.22,12:39,138,130.6
188,0.22,13:08,137,130.6
189,0.22,13:49,137,130.6
190,0.22,14:07,138,130.6
191,0.22,14:07,138,129.9
192,0.22,14:07,138,129.9
193,0.22,13:58,136,129.9
194,0.22,13:58,135,129.9
195,0.23,13:58,136,129.9
196,0.23,13:58,135,130.6
197,0.23,13:58,135,130.6
198,0.23,14:44,134,130.6
199,0.23,14:34,133,130.6
200,0.23,14:34,134,130.6
201,0.23,15:14,134,130.6
202,0.23,15:24,134,130.6
203,0.24,14:25,135,130.6
204,0.24,14:07,135,130.6
205,0.24,13:49,136,131.2
206,0.24,12:39,137,131.2
207,0.24,12:46,137,131.2
208,0.24,12:18,137,131.2
209,0.24,11:39,136,131.2
210,0.24,11:27,135,131.2
211,0.25,12:04,134,131.2
212,0.25,12:11,132,130.6
213,0.25,12:53,132,130.6
214,0.25,13:49,131,130.6
215,0.25,14:34,131,131.2
216,0.25,14:54,131,130.6
217,0.25,15:24,131,130.6
218,0.25,15:46,132,130.6
219,0.25,15:24,132,130.6
220,0.26,15:04,133,130.6
221,0.26,14:44,135,130.6
222,0.26,13:01,135,130.6
223,0.26,12:46,135,130.6
224,0.26,13:08,135,131.2
225,0.26,13:32,135,131.2
226,0.26,13:01,135,131.2
227,0.26,13:49,134,130.6
228,0.27,13:24,133,130.6
229,0.27,12:53,134,130.6
230,0.27,12:39,133,130.6
231,0.27,13:08,133,130.6
232,0.27,12:46,133,130.6
233,0.27,13:24,132,130.6
234,0.27,13:32,131,129.9
