elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,90,156.8
1,0.0,14:54,75,156.8
2,0.0,14:29,75,154.2
3,0.0,14:07,76,153.5
4,0.01,13:34,77,153.5
5,0.01,13:16,79,153.5
6,0.01,12:39,79,153.5
7,0.01,12:11,79,153.5
8,0.01,11:52,80,154.2
9,0.01,11:45,81,154.2
10,0.01,11:39,84,154.2
11,0.02,11:39,86,154.2
12,0.02,11:39,89,154.9
13,0.02,11:33,93,155.5
14,0.02,11:33,95,155.5
15,0.02,11:33,98,156.2
16,0.02,11:33,102,156.8
17,0.02,11:27,103,156.8
18,0.03,11:33,104,157.5
19,0.03,11:27,106,157.5
20,0.03,11:21,108,158.1
21,0.03,11:16,108,158.8
22,0.03,11:21,107,158.8
23,0.03,11:16,109,159.4
24,0.03,11:21,110,160.1
25,0.04,11:21,111,160.1
26,0.04,11:27,113,160.8
27,0.04,11:27,115,161.4
28,0.04,11:27,114,162.1
29,0.04,11:33,116,162.7
30,0.04,11:39,118,162.7
31,0.04,11:45,118,162.7
32,0.05,11:45,119,164.0
33,0.05,11:58,120,164.7
34,0.05,11:58,120,165.4
35,0.05,12:04,121,165.4
36,0.05,12:04,121,166.0
37,0.05,12:11,121,166.7
38,0.05,12:04,121,167.3
39,0.06,11:58,120,167.3
40,0.06,11:52,121,167.3
41,0.06,11:45,122,168.0
42,0.06,11:39,122,168.0
43,0.06,11:39,123,168.6
44,0.06,11:33,124,169.3
45,0.06,11:27,125,169.9
46,0.07,11:21,125,169.9
47,0.07,11:10,127,170.6
48,0.07,11:05,127,170.6
49,0.07,11:05,127,170.6
50,0.07,11:10,128,170.6
51,0.07,11:10,128,171.3
52,0.08,11:21,128,171.3
53,0.08,11:27,129,171.3
54,0.08,11:27,130,171.3
55,0.08,11:27,130,171.9
56,0.08,11:27,130,171.9
57,0.08,11:27,131,171.9
58,0.08,11:21,131,171.9
59,0.09,11:21,131,171.9
60,0.09,11:10,132,171.9
61,0.09,11:05,132,172.6
62,0.09,10:54,131,172.6
63,0.09,10:54,131,172.6
64,0.09,10:48,131,172.6
65,0.09,10:54,132,172.6
66,0.1,10:59,132,172.6
67,0.1,11:05,132,172.6
68,0.1,11:05,132,173.2
69,0.1,11:10,132,173.9
70,0.1,11:10,133,173.9
71,0.1,11:10,134,173.9
72,0.11,11:05,133,173.9
73,0.11,11:05,133,174.5
74,0.11,11:05,133,174.5
75,0.11,10:59,132,174.5
76,0.11,10:54,133,174.5
77,0.11,10:54,134,174.5
78,0.11,10:48,134,174.5
79,0.12,10:43,135,175.2
80,0.12,10:38,135,175.2
81,0.12,10:38,136,175.2
82,0.12,10:33,136,175.9
83,0.12,10:33,136,175.9
84,0.12,10:28,137,175.9
85,0.13,10:28,137,175.9
86,0.13,10:23,137,176.5
87,0.13,10:28,136,177.2
88,0.13,10:23,136,177.2
89,0.13,10:23,136,177.2
90,0.13,13:01,136,177.8
91,0.13,17:25,136,177.8
92,0.13,25:47,136,177.8
93,0.13,21:59,136,178.5
94,0.14,19:09,137,178.5
95,0.14,14:07,137,178.5
96,0.14,12:53,137,178.5
97,0.14,10:33,137,178.5
98,0.14,12:25,137,179.1
99,0.14,14:34,138,179.1
100,0.14,17:11,138,179.8
101,0.14,14:54,138,180.4
102,0.15,15:14,137,180.4
103,0.15,13:32,137,180.4
104,0.15,13:32,138,181.1
105,0.15,12:53,138,181.1
106,0.15,12:25,138,181.1
107,0.15,11:45,139,181.1
108,0.15,12:25,139,181.8
109,0.15,12:04,139,182.4
110,0.16,11:45,139,182.4
111,0.16,12:53,140,183.1
112,0.16,14:34,140,183.7
113,0.16,13:49,140,183.7
114,0.16,13:08,142,183.7
115,0.16,13:01,141,184.4
116,0.16,12:18,141,184.4
117,0.17,11:27,140,184.4
118,0.17,12:32,140,185.0
119,0.17,13:41,141,185.0
120,0.17,13:49,140,185.0
121,0.17,14:16,140,185.0
122,0.17,15:24,139,185.0
123,0.17,14:54,139,185.0
124,0.17,14:34,139,185.7
125,0.17,15:24,140,185.7
126,0.18,14:44,139,185.7
127,0.18,13:41,139,185.7
128,0.18,13:24,139,185.7
129,0.18,13:32,139,185.7
130,0.18,12:11,140,185.7
131,0.18,11:58,140,186.4
132,0.18,12:18,141,186.4
133,0.18,13:01,141,186.4
134,0.19,13:32,141,185.7
135,0.19,14:07,141,185.7
136,0.19,15:04,140,185.7
137,0.19,15:14,140,185.7
138,0.19,14:44,141,186.4
139,0.19,15:04,141,186.4
140,0.19,16:21,141,186.4
141,0.19,14:54,141,186.4
142,0.19,14:07,140,187.0
143,0.2,13:24,140,187.0
144,0.2,11:58,139,187.0
145,0.2,11:27,139,187.0
146,0.2,12:39,138,187.0
147,0.2,13:32,138,187.0
148,0.2,13:24,138,187.0
149,0.2,13:41,139,187.0
150,0.21,13:41,139,187.0
151,0.21,13:16,139,187.0
152,0.21,12:39,140,187.0
153,0.21,13:08,140,187.0
154,0.21,13:49,139,187.0
155,0.21,13:32,139,187.0
156,0.21,12:46,140,187.7
157,0.21,13:01,140,187.7
158,0.22,12:46,140,187.7
159,0.22,12:04,140,187.7
160,0.22,12:39,139,187.7
161,0.22,13:01,139,187.7
162,0.22,12:39,140,187.7
163,0.22,12:46,139,187.7
164,0.22,13:01,139,187.7
165,0.22,12:32,138,187.7
166,0.23,12:46,138,188.3
167,0.23,12:18,137,188.3
168,0.23,11:58,138,188.3
169,0.23,11:52,138,189.0
170,0.23,11:27,138,189.0
171,0.23,11:27,138,189.0
172,0.23,11:39,138,189.0
173,0.24,11:10,138,189.0
174,0.24,10:54,138,189.0
175,0.24,10:59,138,188.3
176,0.24,10:54,137,188.3
177,0.24,11:16,137,188.3
178,0.24,11:52,138,188.3
179,0.24,12:32,138,188.3
180,0.25,12:25,138,188.3
181,0.25,12:11,137,188.3
182,0.25,13:01,136,188.3
183,0.25,13:41,134,188.3
184,0.25,14:07,133,188.3
185,0.25,14:54,132,188.3
186,0.25,15:24,132,187.7
187,0.25,13:58,131,187.7
