elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,86,165.4
1,0.0,33:31,86,164.7
2,0.0,25:32,87,164.7
3,0.0,18:17,87,164.7
4,0.0,16:30,87,164.7
5,0.01,16:09,88,164.7
6,0.01,14:07,88,164.7
7,0.01,13:32,89,165.4
8,0.01,13:58,90,165.4
9,0.01,13:49,91,165.4
10,0.01,13:41,93,165.4
11,0.01,14:07,94,165.4
12,0.01,14:34,95,165.4
13,0.01,16:09,96,165.4
14,0.02,17:11,97,165.4
15,0.02,18:37,98,165.4
16,0.02,18:37,99,165.4
17,0.02,17:52,100,165.4
18,0.02,18:37,102,165.4
19,0.02,19:26,103,165.4
20,0.02,19:43,104,165.4
21,0.02,18:53,106,165.4
22,0.02,18:37,106,165.4
23,0.02,15:57,107,165.4
24,0.02,16:21,108,165.4
25,0.03,15:24,108,165.4
26,0.03,15:04,109,165.4
27,0.03,14:54,110,166.0
28,0.03,13:58,110,166.0
29,0.03,12:18,111,166.0
30,0.03,11:39,112,166.0
31,0.03,11:52,112,166.0
32,0.04,11:27,114,166.0
33,0.04,12:04,115,165.4
34,0.04,12:39,116,165.4
35,0.04,13:24,116,165.4
36,0.04,13:08,116,165.4
37,0.04,13:58,116,165.4
38,0.04,14:07,117,166.0
39,0.04,15:04,117,166.0
40,0.04,15:35,117,166.0
41,0.05,16:33,117,166.0
42,0.05,16:33,117,166.0
43,0.05,16:21,116,166.0
44,0.05,15:46,116,166.0
45,0.05,15:14,117,166.0
46,0.05,15:14,117,165.4
47,0.05,13:32,118,165.4
48,0.05,13:32,118,165.4
49,0.06,13:01,118,165.4
50,0.06,12:04,119,165.4
51,0.06,11:45,119,166.0
52,0.06,12:53,119,166.7
53,0.06,12:53,120,167.3
54,0.06,13:16,120,168.0
55,0.06,14:07,120,168.6
56,0.06,14:25,121,168.6
57,0.07,13:49,122,168.0
58,0.07,13:41,122,168.0
59,0.07,13:58,123,168.0
60,0.07,15:14,123,168.0
61,0.07,15:24,123,168.0
62,0.07,16:45,123,168.6
63,0.07,14:07,123,168.6
64,0.07,11:45,123,168.6
65,0.08,9:51,123,168.0
66,0.08,11:05,123,168.0
67,0.08,10:48,124,168.0
68,0.08,12:25,125,168.0
69,0.08,15:35,125,168.0
70,0.08,18:22,125,168.0
71,0.08,14:25,125,168.6
72,0.08,15:04,126,168.6
73,0.08,15:57,125,168.6
74,0.09,14:34,125,168.0
75,0.09,15:46,125,168.6
76,0.09,16:45,125,168.6
77,0.09,15:24,125,168.0
78,0.09,14:54,126,168.0
79,0.09,16:09,126,168.0
80,0.09,14:07,126,168.0
81,0.09,13:41,126,168.0
82,0.1,13:49,126,168.0
83,0.1,13:24,126,168.6
84,0.1,12:53,127,168.6
85,0.1,13:24,126,168.6
86,0.1,13:32,126,168.6
87,0.1,14:16,126,168.6
88,0.1,14:34,126,168.6
89,0.1,13:58,126,169.3
90,0.1,13:58,127,169.3
91,0.11,13:49,126,169.3
95,0.11,39:26,127,168.6
96,0.11,39:26,127,168.6
97,0.11,31:33,126,168.6
98,0.11,27:12,126,169.3
99,0.11,23:50,125,169.3
100,0.11,14:07,124,169.3
101,0.11,14:07,122,169.9
102,0.12,13:01,121,169.9
103,0.12,13:01,121,169.9
104,0.12,13:41,120,169.9
105,0.12,13:16,120,169.9
106,0.12,12:46,121,169.9
107,0.12,13:16,121,169.9
108,0.12,13:01,121,169.3
109,0.12,12:39,121,168.6
110,0.13,13:01,121,168.6
111,0.13,13:16,122,168.6
112,0.13,13:01,122,168.6
113,0.13,12:53,122,168.6
114,0.13,12:04,122,168.6
115,0.13,12:11,122,168.6
116,0.13,12:32,122,168.0
117,0.13,12:46,123,168.0
118,0.14,12:32,123,168.0
119,0.14,13:08,123,168.0
120,0.14,12:53,123,167.3
121,0.14,12:39,123,168.0
122,0.14,13:08,122,168.0
123,0.14,13:41,121,168.0
124,0.14,14:07,121,167.3
125,0.14,14:16,122,167.3
126,0.15,13:49,123,167.3
127,0.15,13:08,123,167.3
128,0.15,12:39,123,167.3
129,0.15,12:25,124,167.3
130,0.15,12:11,125,167.3
131,0.15,12:39,126,167.3
132,0.15,13:16,126,167.3
133,0.15,13:49,127,168.0
134,0.16,13:49,128,168.6
135,0.16,14:07,128,169.3
136,0.16,14:07,129,169.9
137,0.16,13:58,129,169.9
138,0.16,13:58,130,169.3
139,0.16,13:41,131,168.6
140,0.16,13:24,132,168.0
141,0.17,12:46,132,167.3
142,0.17,12:04,132,166.7
143,0.17,12:04,131,166.7
144,0.17,12:32,131,166.7
145,0.17,12:39,131,166.7
146,0.17,14:07,131,166.7
147,0.17,14:44,130,166.0
148,0.17,14:54,131,166.0
149,0.17,14:34,131,166.0
150,0.18,15:04,130,166.7
151,0.18,14:07,131,166.7
152,0.18,15:04,131,166.7
153,0.18,15:24,130,167.3
154,0.18,15:04,131,167.3
155,0.18,14:34,132,167.3
156,0.18,13:58,133,166.7
157,0.18,12:39,132,166.7
158,0.19,11:52,133,167.3
159,0.19,11:58,132,167.3
160,0.19,12:18,132,167.3
161,0.19,12:18,133,167.3
162,0.19,13:16,132,168.0
163,0.19,13:41,132,168.0
164,0.19,14:25,132,168.0
165,0.19,14:34,133,168.0
166,0.2,14:54,133,168.0
167,0.2,14:16,132,168.0
168,0.2,14:07,133,168.6
169,0.2,12:39,132,168.6
170,0.2,11:52,130,169.3
171,0.2,11:45,131,169.9
172,0.2,11:45,131,169.9
173,0.2,11:45,131,169.9
174,0.21,12:18,131,169.9
175,0.21,12:39,131,170.6
176,0.21,12:53,132,170.6
177,0.21,12:39,133,171.3
178,0.21,12:39,134,171.3
179,0.21,13:08,136,171.9
180,0.21,13:16,136,171.9
181,0.21,13:49,135,171.9
