elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,88,163.4
1,0.0,,89,163.4
2,0.0,,89,162.7
3,0.0,,89,161.4
4,0.0,,88,161.4
5,0.0,,87,161.4
6,0.0,,87,161.4
7,0.0,,87,161.4
8,0.0,,87,161.4
9,0.0,,86,161.4
10,0.0,55:52,86,162.1
11,0.0,27:56,86,162.1
12,0.0,18:37,86,162.7
13,0.01,13:58,87,162.7
14,0.01,11:16,91,162.7
15,0.01,11:16,92,163.4
16,0.01,11:21,93,163.4
17,0.01,11:21,93,163.4
18,0.01,14:16,93,164.7
19,0.01,18:53,94,164.7
20,0.01,28:32,95,165.4
21,0.01,37:15,96,165.4
22,0.01,41:54,97,166.0
23,0.01,31:11,98,166.7
24,0.02,22:43,98,166.7
25,0.02,18:53,98,166.7
26,0.02,18:22,98,166.7
27,0.02,20:19,99,166.0
28,0.02,18:37,100,165.4
29,0.02,18:22,103,165.4
30,0.02,18:07,103,164.7
31,0.02,17:11,103,164.0
32,0.02,16:45,103,164.0
33,0.02,16:45,104,164.0
34,0.03,15:57,105,163.4
35,0.03,15:04,105,163.4
36,0.03,14:34,107,163.4
37,0.03,14:25,105,163.4
38,0.03,14:54,104,164.0
39,0.03,15:46,104,164.7
40,0.03,16:33,104,165.4
41,0.03,18:37,105,166.0
42,0.03,19:09,105,166.7
43,0.03,18:53,106,166.7
44,0.03,18:37,106,167.3
45,0.04,16:58,106,167.3
46,0.04,15:57,107,167.3
47,0.04,17:11,107,168.0
48,0.04,18:22,108,168.0
49,0.04,18:07,108,168.0
50,0.04,20:37,109,167.3
51,0.04,20:37,109,167.3
52,0.04,18:53,111,166.7
53,0.04,16:58,112,166.7
54,0.04,16:58,115,166.7
55,0.05,16:33,116,166.7
56,0.05,17:52,116,166.7
57,0.05,17:11,117,167.3
58,0.05,18:07,117,168.0
59,0.05,19:26,117,168.6
60,0.05,18:07,116,169.3
61,0.05,16:21,117,169.9
62,0.05,16:21,117,169.9
63,0.05,15:35,116,170.6
64,0.05,14:44,117,169.9
65,0.06,15:24,117,170.6
66,0.06,15:57,117,170.6
67,0.06,15:14,117,170.6
68,0.06,16:09,118,169.9
69,0.06,16:21,117,169.9
70,0.06,15:46,117,169.9
71,0.06,15:57,117,169.9
72,0.06,17:11,117,169.3
73,0.06,16:58,118,169.3
74,0.06,18:22,118,169.3
75,0.06,19:43,118,169.3
76,0.07,20:01,119,169.3
77,0.07,19:26,119,169.3
78,0.07,19:09,119,169.3
79,0.07,17:25,119,169.3
80,0.07,15:46,119,168.6
81,0.07,14:44,119,168.6
82,0.07,15:24,119,168.6
83,0.07,13:41,119,168.0
84,0.07,13:49,119,168.0
85,0.08,14:34,119,168.0
86,0.08,15:04,119,168.0
87,0.08,14:44,119,168.0
88,0.08,16:45,119,167.3
89,0.08,16:21,119,167.3
90,0.08,15:14,119,167.3
91,0.08,13:41,119,167.3
92,0.08,15:04,119,167.3
93,0.09,13:16,119,168.0
137,0.09,447:02,102,164.0
138,0.09,924:54,103,163.4
170,0.09,687:45,75,162.1
171,0.09,439:42,75,162.1
172,0.09,227:18,75,162.1
173,0.09,154:09,75,162.7
174,0.09,108:35,76,162.7
175,0.09,108:35,76,163.4
176,0.09,11:39,77,164.0
177,0.1,11:10,78,164.0
178,0.1,10:48,79,164.0
179,0.1,11:39,80,164.0
180,0.1,11:58,80,164.0
181,0.1,11:33,81,164.0
182,0.1,11:39,82,164.0
183,0.1,11:58,84,164.0
