elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,81,175.9
1,0.0,22:21,92,175.9
2,0.0,16:15,91,175.9
3,0.0,15:10,91,175.9
4,0.0,15:06,90,175.9
5,0.01,16:09,90,175.9
6,0.01,13:08,90,175.9
7,0.01,11:52,91,175.9
8,0.01,11:21,91,175.9
9,0.01,11:16,90,175.2
10,0.01,10:28,91,175.2
11,0.01,12:25,91,175.2
12,0.02,13:58,92,175.2
13,0.02,16:21,93,174.5
14,0.02,18:37,94,174.5
15,0.02,21:17,95,174.5
16,0.02,20:57,95,174.5
17,0.02,24:23,96,175.2
18,0.02,24:50,97,175.2
19,0.02,25:18,100,175.9
20,0.02,31:11,102,175.9
21,0.02,33:31,106,175.9
22,0.02,34:23,106,176.5
23,0.02,32:42,107,176.5
24,0.02,25:47,108,176.5
25,0.02,19:43,109,176.5
26,0.03,13:58,110,176.5
27,0.03,12:25,111,176.5
28,0.03,10:54,112,177.2
29,0.03,10:18,114,177.2
30,0.03,9:38,115,177.2
31,0.03,10:33,115,177.2
32,0.04,10:59,118,177.8
33,0.04,11:45,120,177.8
34,0.04,12:53,120,177.8
35,0.04,13:49,120,178.5
36,0.04,14:44,122,178.5
37,0.04,14:44,122,178.5
38,0.04,15:14,123,178.5
39,0.04,14:25,124,178.5
40,0.04,14:07,124,179.1
41,0.05,13:24,124,179.1
42,0.05,13:01,124,179.1
43,0.05,12:25,124,179.8
44,0.05,12:32,124,179.8
45,0.05,12:39,124,179.8
46,0.05,12:39,123,180.4
47,0.05,13:16,123,180.4
48,0.05,13:32,123,180.4
49,0.06,13:49,124,180.4
50,0.06,14:34,124,181.1
51,0.06,16:33,124,181.1
52,0.06,19:09,125,181.8
53,0.06,21:37,126,181.8
54,0.06,23:56,126,181.8
55,0.06,23:56,127,182.4
56,0.06,21:59,128,182.4
57,0.06,17:11,129,182.4
58,0.06,15:24,128,182.4
59,0.06,14:44,130,183.1
60,0.07,14:44,129,183.1
61,0.07,14:07,129,183.1
62,0.07,14:16,130,183.1
63,0.07,14:44,129,183.7
64,0.07,14:25,129,183.7
65,0.07,12:18,129,183.7
66,0.08,9:07,129,183.7
67,0.08,9:07,128,184.4
68,0.08,9:00,129,184.4
69,0.08,8:56,130,184.4
70,0.08,10:23,130,185.0
71,0.08,16:33,130,185.0
72,0.08,17:11,131,185.7
73,0.08,16:33,129,185.7
74,0.08,17:52,129,185.7
75,0.09,16:58,128,185.7
76,0.09,15:35,129,186.4
77,0.09,15:46,130,186.4
78,0.09,18:37,130,186.4
79,0.09,18:53,130,186.4
80,0.09,16:58,131,186.4
81,0.09,16:58,131,187.0
82,0.09,16:09,130,187.0
83,0.09,14:34,131,187.7
84,0.1,13:58,130,187.7
85,0.1,14:54,130,187.7
86,0.1,15:24,131,187.7
87,0.1,15:14,131,187.7
88,0.1,15:04,130,187.7
89,0.1,14:34,131,188.3
90,0.1,13:49,132,188.3
91,0.1,13:41,131,188.3
92,0.1,13:24,132,189.0
93,0.11,13:58,132,189.0
94,0.11,13:58,132,189.0
95,0.11,14:34,133,189.0
96,0.11,14:16,133,189.0
97,0.11,14:34,133,189.0
98,0.11,13:58,133,189.0
99,0.11,13:24,133,189.0
100,0.11,12:53,134,189.6
101,0.12,12:39,135,189.6
102,0.12,12:25,136,189.6
103,0.12,11:52,136,189.6
104,0.12,12:11,137,190.3
105,0.12,12:11,137,190.3
106,0.12,11:52,137,190.3
107,0.12,11:45,138,190.9
108,0.13,12:18,138,190.9
109,0.13,12:46,137,190.9
110,0.13,13:41,139,190.9
111,0.13,14:25,139,190.9
112,0.13,15:46,139,190.9
113,0.13,17:25,138,190.9
114,0.13,16:33,138,191.6
115,0.13,16:21,138,191.6
116,0.13,16:45,138,192.3
117,0.13,17:25,139,192.3
118,0.14,16:45,138,192.3
119,0.14,16:09,139,192.3
120,0.14,15:04,139,192.3
121,0.14,13:41,139,192.3
122,0.14,12:18,138,192.3
123,0.14,11:33,139,192.3
124,0.14,11:33,139,192.3
125,0.15,11:05,138,192.3
126,0.15,10:18,138,192.9
127,0.15,11:45,139,192.9
128,0.15,12:25,139,192.9
129,0.15,13:16,139,192.3
130,0.15,14:16,139,192.3
131,0.15,17:38,139,192.3
132,0.15,14:54,138,192.3
133,0.16,13:16,139,192.3
134,0.16,12:25,139,192.3
